applicant_id,age,income,credit_history_months,num_credit_accounts,debt_ratio,num_late_payments,status,target,true_good
5965,37,44710.8,117,2,0.383,1,approved,0.0,0
5966,50,42447.03,104,3,0.402,4,rejected,,1
5967,37,21720.18,166,3,0.34,1,approved,1.0,1
5968,72,21078.15,203,4,0.287,2,approved,0.0,0
5969,59,54348.16,43,4,0.246,0,approved,0.0,0
5970,73,45153.31,101,3,0.15,1,approved,1.0,1
5971,33,28429.91,88,3,0.241,3,approved,0.0,0
5972,47,35509.76,63,1,0.078,2,approved,1.0,1
5973,45,41517.21,37,2,0.326,0,rejected,,0
5974,38,83304.3,25,4,0.394,2,approved,1.0,1
5975,32,31537.58,73,2,0.256,3,rejected,,0
5976,69,24680.97,57,1,0.495,0,rejected,,1
5977,38,63324.92,120,2,0.207,4,approved,1.0,1
5978,43,30857.41,120,1,0.455,1,approved,0.0,0
5979,41,50276.38,221,1,0.127,2,approved,1.0,1
5980,57,43418.55,32,5,0.291,2,rejected,,0
5981,32,53494.33,197,3,0.275,2,approved,1.0,1
5982,60,47963.9,67,3,0.335,2,approved,0.0,0
5983,52,46426.58,163,4,0.275,2,approved,1.0,1
5984,21,42054.06,108,1,0.099,0,approved,1.0,1
5985,48,28417.36,17,3,0.339,1,approved,0.0,0
5986,41,27739.05,153,3,0.12,2,approved,0.0,0
5987,51,90853.47,176,2,0.151,0,approved,1.0,1
5988,33,41415.4,113,3,0.345,3,rejected,,1
5989,64,22109.79,183,2,0.234,0,approved,1.0,1
5990,19,42348.5,174,2,0.139,3,approved,1.0,1
5991,47,32562.71,191,1,0.544,1,approved,0.0,0
5992,19,37623.46,217,5,0.301,4,approved,1.0,1
5993,33,14703.34,154,4,0.275,4,rejected,,0
5994,34,47943.02,135,1,0.704,0,approved,1.0,1
5995,69,77256.97,186,2,0.206,0,approved,1.0,1
5996,44,45459.66,60,3,0.435,2,rejected,,0
5997,31,38062.87,94,4,0.156,3,rejected,,0
5998,21,60045.41,96,1,0.35,0,approved,0.0,0
5999,31,40770.69,180,2,0.045,2,approved,0.0,0
6000,68,29366.48,211,5,0.333,1,approved,1.0,1
6001,69,38513.46,153,3,0.288,2,approved,0.0,0
6002,47,18661.56,74,1,0.164,2,rejected,,0
6003,21,14892.28,69,4,0.402,2,rejected,,0
6004,47,19230.32,208,2,0.192,1,approved,1.0,1
6005,61,48953.01,54,3,0.259,1,approved,0.0,0
6006,49,37645.18,5,7,0.252,2,rejected,,0
6007,54,18477.83,109,5,0.303,0,rejected,,0
6008,29,40887.53,76,3,0.739,4,rejected,,0
6009,25,82992.02,225,2,0.404,1,approved,1.0,1
6010,50,54330.13,172,1,0.401,2,approved,1.0,1
6011,61,47494.14,73,1,0.559,1,rejected,,0
6012,65,49394.2,207,2,0.07,0,approved,1.0,1
6013,18,37245.01,166,2,0.469,1,approved,1.0,1
6014,56,61274.52,115,3,0.38,1,approved,1.0,1
6015,66,43282.83,116,3,0.075,0,approved,1.0,1
6016,19,52815.39,156,4,0.257,1,approved,1.0,1
6017,39,34511.61,106,1,0.447,4,rejected,,0
6018,65,20827.07,187,9,0.624,0,approved,1.0,1
6019,50,57827.36,228,0,0.443,4,approved,0.0,0
6020,48,44769.75,38,4,0.277,2,rejected,,0
6021,67,37072.17,1,2,0.264,1,rejected,,0
6022,45,35377.41,222,5,0.112,0,approved,1.0,1
6023,26,50214.35,235,1,0.042,1,approved,1.0,1
6024,48,97834.92,201,2,0.126,0,approved,1.0,1
6025,63,23353.0,19,1,0.405,0,rejected,,0
6026,18,31309.22,97,7,0.179,0,approved,0.0,0
6027,37,25698.58,214,6,0.106,4,approved,1.0,1
6028,24,49614.77,212,2,0.35,1,approved,1.0,1
6029,52,9291.86,38,2,0.533,0,rejected,,0
6030,27,94311.45,151,4,0.422,2,approved,1.0,1
6031,70,36946.32,185,5,0.358,5,approved,0.0,0
6032,50,32206.85,153,3,0.3,1,approved,0.0,0
6033,43,41083.76,39,4,0.17,2,rejected,,0
6034,72,59979.31,48,4,0.019,1,approved,1.0,1
6035,59,28540.11,172,3,0.388,1,approved,1.0,1
6036,52,39336.74,96,2,0.253,2,rejected,,1
6037,70,151707.49,92,3,0.342,2,approved,1.0,1
6038,46,25139.68,45,2,0.21,2,approved,0.0,0
6039,61,38567.48,122,1,0.264,1,approved,1.0,1
6040,19,59378.08,156,4,0.036,1,approved,1.0,1
6041,29,29501.14,150,5,0.243,1,approved,1.0,1
6042,60,35565.38,210,6,0.464,1,approved,1.0,1
6043,21,17915.44,230,4,0.066,1,approved,1.0,1
6044,66,16145.12,54,7,0.77,2,rejected,,0
6045,46,44357.84,90,2,0.185,2,approved,0.0,0
6046,28,18688.77,12,1,0.065,0,rejected,,0
6047,28,17443.3,89,3,0.228,2,rejected,,0
6048,53,24877.81,88,1,0.243,4,rejected,,1
6049,51,27636.01,9,5,0.281,0,rejected,,1
6050,54,75704.08,78,7,0.328,0,approved,0.0,0
6051,47,88076.6,34,1,0.565,2,rejected,,0
6052,69,62472.25,9,2,0.194,0,rejected,,1
6053,50,34035.12,17,0,0.115,0,rejected,,0
6054,18,66383.75,14,3,0.191,3,rejected,,1
6055,63,23705.06,173,4,0.25,2,approved,1.0,1
6056,41,40464.33,198,0,0.162,1,approved,1.0,1
6057,29,47646.19,166,6,0.094,2,approved,1.0,1
6058,50,36971.43,107,1,0.207,0,approved,1.0,1
6059,28,28349.54,204,6,0.466,2,approved,1.0,1
6060,48,36637.72,78,2,0.12,1,rejected,,1
6061,37,19255.54,168,3,0.138,2,approved,1.0,1
6062,37,39858.47,74,2,0.262,0,approved,1.0,1
6063,42,46987.88,0,3,0.393,0,rejected,,1
6064,70,57791.21,104,5,0.22,3,approved,0.0,0
6065,34,19333.17,113,2,0.246,1,rejected,,0
6066,61,43433.19,11,5,0.121,0,approved,1.0,1
6067,52,43218.77,21,5,0.318,1,rejected,,1
6068,26,51043.75,4,1,0.145,1,rejected,,0
6069,45,83129.98,230,4,0.277,3,approved,1.0,1
6070,53,35819.36,93,2,0.201,3,rejected,,0
6071,19,108615.95,93,1,0.376,1,approved,1.0,1
6072,40,45761.03,220,6,0.22,1,approved,1.0,1
6073,44,52074.12,184,4,0.123,1,approved,1.0,1
6074,51,47500.3,151,0,0.285,1,approved,1.0,1
6075,22,79422.94,151,2,0.154,1,approved,1.0,1
6076,50,52288.38,144,5,0.287,2,approved,1.0,1
6077,47,41640.89,121,2,0.137,3,approved,0.0,0
6078,61,17003.0,161,4,0.091,1,approved,1.0,1
6079,68,25744.55,12,5,0.273,0,approved,1.0,1
6080,69,38925.4,5,3,0.206,2,rejected,,1
6081,21,36493.65,209,3,0.211,0,approved,1.0,1
6082,52,40041.56,216,1,0.214,0,approved,1.0,1
6083,35,85116.62,99,3,0.482,2,approved,1.0,1
6084,47,14119.23,168,1,0.113,0,approved,0.0,0
6085,68,51661.52,232,2,0.626,1,approved,1.0,1
6086,34,19503.98,120,2,0.217,1,approved,1.0,1
6087,30,54553.25,0,2,0.226,1,rejected,,1
6088,64,59734.81,15,4,0.257,0,approved,1.0,1
6089,36,11704.59,187,2,0.272,2,approved,1.0,1
6090,73,60306.01,31,5,0.476,1,rejected,,0
6091,70,19257.98,236,1,0.035,3,approved,1.0,1
6092,36,55378.56,142,5,0.251,4,approved,0.0,0
6093,49,41254.1,88,1,0.402,0,approved,1.0,1
6094,37,45107.89,108,6,0.216,2,approved,1.0,1
6095,73,46633.42,85,2,0.257,6,rejected,,0
6096,34,15018.9,121,3,0.369,2,rejected,,1
6097,35,41516.27,227,1,0.561,2,approved,0.0,0
6098,74,12509.48,233,4,0.086,1,approved,1.0,1
6099,28,38919.35,224,5,0.11,1,approved,1.0,1
6100,24,31162.04,198,3,0.048,2,approved,0.0,0
6101,47,47650.92,67,3,0.288,0,approved,1.0,1
6102,56,90416.34,9,4,0.054,0,approved,1.0,1
6103,23,29426.5,194,4,0.142,1,approved,1.0,1
6104,50,52671.01,175,2,0.454,1,approved,1.0,1
6105,70,26124.61,225,2,0.187,1,approved,1.0,1
6106,58,34205.48,25,1,0.219,2,rejected,,0
6107,38,61779.13,27,3,0.151,1,approved,1.0,1
6108,59,22695.08,111,3,0.331,1,rejected,,1
6109,32,78912.1,80,3,0.285,2,approved,1.0,1
6110,63,12836.85,226,3,0.747,2,rejected,,1
6111,61,61974.55,78,4,0.214,2,approved,1.0,1
6112,58,36264.38,28,1,0.354,2,rejected,,0
6113,19,34414.75,41,3,0.137,1,rejected,,1
6114,28,31502.51,112,2,0.286,2,approved,1.0,1
6115,42,68258.64,43,5,0.259,0,approved,1.0,1
6116,63,57256.89,154,6,0.471,1,approved,0.0,0
6117,42,51466.85,69,0,0.258,2,rejected,,0
6118,53,26048.53,208,3,0.151,0,approved,1.0,1
6119,30,66911.84,55,6,0.549,0,rejected,,1
6120,72,65460.89,31,5,0.211,2,approved,1.0,1
6121,47,34954.6,142,4,0.258,0,approved,1.0,1
6122,25,74171.79,149,6,0.313,1,approved,1.0,1
6123,31,43531.73,180,8,0.212,1,approved,1.0,1
6124,37,19945.75,127,3,0.39,1,approved,0.0,0
6125,63,44147.25,171,1,0.321,1,approved,1.0,1
6126,25,41119.73,72,3,0.076,2,approved,1.0,1
6127,67,29479.15,65,3,0.475,0,rejected,,0
6128,58,25954.96,227,2,0.286,0,approved,1.0,1
6129,55,21439.53,158,2,0.229,2,approved,1.0,1
6130,72,26380.32,75,2,0.315,3,rejected,,1
6131,62,73993.64,3,4,0.234,0,approved,1.0,1
6132,19,68458.07,134,0,0.282,1,approved,1.0,1
6133,42,37165.38,42,2,0.244,0,approved,1.0,1
6134,44,25132.74,200,4,0.106,1,approved,0.0,0
6135,35,28399.22,39,2,0.212,0,rejected,,1
6136,61,46184.3,20,2,0.64,1,rejected,,1
6137,53,47809.8,23,1,0.261,1,approved,0.0,0
6138,31,78462.52,129,4,0.111,0,approved,1.0,1
6139,44,34548.71,180,4,0.169,2,approved,1.0,1
6140,30,17462.06,66,4,0.125,0,approved,1.0,1
6141,42,61279.02,168,4,0.327,0,approved,1.0,1
6142,28,59328.59,191,1,0.344,1,approved,1.0,1
6143,52,35758.26,156,1,0.376,0,approved,1.0,1
6144,27,43789.38,100,2,0.257,0,approved,1.0,1
6145,56,21783.08,100,3,0.309,1,rejected,,1
6146,24,24370.09,165,3,0.172,2,approved,1.0,1
6147,33,72093.84,169,2,0.201,2,approved,1.0,1
6148,61,35960.84,25,0,0.121,0,rejected,,0
6149,44,42230.34,144,3,0.387,1,approved,0.0,0
6150,34,22780.15,109,3,0.133,2,approved,1.0,1
6151,19,49785.05,94,4,0.256,1,approved,0.0,0
6152,41,27237.36,64,4,0.327,3,rejected,,1
6153,49,52523.32,119,4,0.412,3,rejected,,1
6154,58,46692.97,184,4,0.142,0,approved,0.0,0
6155,27,26499.58,38,3,0.098,0,approved,0.0,0
6156,50,41680.39,37,3,0.686,2,rejected,,0
6157,36,18521.17,87,6,0.225,1,rejected,,0
6158,61,13000.16,104,4,0.484,4,rejected,,0
6159,24,49383.0,176,2,0.395,1,approved,1.0,1
6160,18,35946.09,132,3,0.354,1,approved,1.0,1
6161,73,46655.64,38,3,0.163,2,rejected,,0
6162,34,37130.37,34,1,0.398,2,approved,0.0,0
6163,37,27649.44,119,5,0.714,1,rejected,,0
6164,28,45335.73,226,2,0.288,0,approved,1.0,1
6165,40,31995.6,9,0,0.164,0,approved,0.0,0
6166,18,62746.79,204,7,0.278,1,approved,1.0,1
6167,45,57386.77,168,3,0.119,0,approved,1.0,1
6168,49,36560.94,99,2,0.191,1,rejected,,1
6169,18,22769.46,141,6,0.463,2,rejected,,1
6170,18,43833.6,177,1,0.297,0,approved,1.0,1
6171,61,65150.41,228,6,0.327,0,approved,1.0,1
6172,73,92087.88,211,5,0.517,1,approved,1.0,1
6173,20,13261.99,113,1,0.537,3,approved,1.0,1
6174,47,90168.9,104,3,0.095,1,approved,0.0,0
6175,71,38565.69,0,4,0.477,0,rejected,,1
6176,25,38099.65,169,3,0.449,0,approved,1.0,1
6177,67,62544.0,112,2,0.025,0,approved,1.0,1
6178,56,32742.67,128,3,0.229,0,rejected,,1
6179,41,29847.5,58,7,0.017,2,rejected,,0
6180,58,27408.83,74,2,0.33,2,rejected,,0
6181,44,56642.52,70,1,0.27,0,approved,1.0,1
6182,45,39027.24,76,5,0.011,2,approved,0.0,0
6183,55,59471.11,137,4,0.471,2,approved,1.0,1
6184,56,29908.58,4,2,0.017,2,rejected,,0
6185,40,28949.11,163,0,0.288,0,approved,1.0,1
6186,40,32091.97,143,2,0.23,1,approved,1.0,1
6187,32,22790.55,136,2,0.26,0,approved,1.0,1
6188,51,88766.11,228,6,0.028,0,approved,1.0,1
6189,21,57485.28,27,4,0.218,1,rejected,,1
6190,63,90737.44,190,2,0.175,0,approved,1.0,1
6191,67,31877.23,112,4,0.175,4,rejected,,0
6192,41,19774.85,192,2,0.427,1,approved,0.0,0
6193,26,24646.34,23,3,0.045,2,rejected,,0
6194,37,31310.91,53,1,0.568,3,rejected,,0
6195,62,87300.25,171,5,0.359,3,approved,1.0,1
6196,47,20528.02,41,2,0.515,0,rejected,,0
6197,42,31786.19,53,2,0.441,1,approved,1.0,1
6198,67,63386.87,55,2,0.053,1,approved,1.0,1
6199,18,52880.28,129,2,0.066,1,approved,1.0,1
6200,39,63249.19,79,4,0.501,1,approved,0.0,0
6201,36,64516.53,212,3,0.359,0,approved,0.0,0
6202,38,23506.05,228,3,0.65,0,approved,1.0,1
6203,74,60095.38,35,1,0.47,1,approved,1.0,1
6204,23,31839.91,163,4,0.243,0,approved,1.0,1
6205,70,49534.29,219,3,0.423,0,approved,1.0,1
6206,21,115284.34,13,0,0.106,1,rejected,,0
6207,50,24550.58,45,4,0.361,3,rejected,,0
6208,54,42177.13,7,3,0.261,3,rejected,,0
6209,69,30303.3,36,3,0.179,3,rejected,,1
6210,64,100910.69,201,1,0.43,1,approved,1.0,1
6211,43,42803.97,123,3,0.113,1,approved,1.0,1
6212,52,26399.48,139,4,0.279,1,approved,1.0,1
6213,21,39905.33,210,2,0.258,0,approved,1.0,1
6214,58,31232.39,213,4,0.266,0,approved,1.0,1
6215,22,46310.11,16,0,0.298,1,approved,0.0,0
6216,42,19763.88,31,2,0.288,0,rejected,,1
6217,35,31309.87,154,5,0.497,1,approved,1.0,1
6218,61,44953.59,10,1,0.124,2,rejected,,0
6219,18,43689.19,177,3,0.254,1,approved,0.0,0
6220,50,15351.56,219,4,0.103,4,approved,1.0,1
6221,37,16568.73,193,6,0.519,1,approved,0.0,0
6222,22,25884.05,215,3,0.113,2,approved,1.0,1
6223,60,71051.43,172,1,0.497,2,approved,1.0,1
6224,27,67025.86,189,2,0.197,1,approved,1.0,1
6225,45,81804.27,2,2,0.573,1,rejected,,1
6226,23,30393.41,144,2,0.392,1,rejected,,1
6227,32,16532.57,3,6,0.392,2,rejected,,1
6228,20,60637.11,143,2,0.22,0,approved,0.0,0
6229,50,43240.14,156,1,0.457,2,approved,0.0,0
6230,38,11841.45,76,3,0.502,5,rejected,,0
6231,38,18787.59,174,0,0.189,1,approved,1.0,1
6232,35,21600.64,103,7,0.127,1,approved,0.0,0
6233,40,39339.61,78,3,0.427,1,rejected,,1
6234,19,30853.27,22,2,0.613,1,rejected,,0
6235,32,37421.21,107,0,0.245,3,rejected,,1
6236,38,43526.33,155,6,0.342,1,approved,1.0,1
6237,40,28019.35,216,2,0.324,2,approved,1.0,1
6238,38,73282.4,137,2,0.081,0,approved,1.0,1
6239,54,31815.84,119,4,0.325,1,approved,1.0,1
6240,57,62945.89,81,2,0.265,0,approved,0.0,0
6241,32,47074.71,118,0,0.532,0,approved,0.0,0
6242,20,12035.61,210,7,0.126,0,approved,1.0,1
6243,30,32922.86,199,0,0.142,2,approved,0.0,0
6244,34,35635.41,214,1,0.409,1,approved,1.0,1
6245,57,43854.24,43,2,0.206,0,approved,1.0,1
6246,69,34501.73,116,9,0.086,1,approved,0.0,0
6247,48,39017.76,7,1,0.242,3,rejected,,0
6248,36,35484.66,149,5,0.35,2,approved,0.0,0
6249,49,37749.47,116,5,0.332,0,approved,1.0,1
6250,70,36761.16,88,3,0.576,2,rejected,,1
6251,61,25349.6,115,1,0.276,3,rejected,,1
6252,38,31404.67,149,3,0.192,3,approved,0.0,0
6253,43,16095.31,112,2,0.243,0,approved,0.0,0
6254,50,50295.24,121,3,0.297,2,rejected,,1
6255,22,25158.4,236,2,0.094,2,approved,1.0,1
6256,39,93503.24,23,2,0.384,1,approved,0.0,0
6257,44,50663.7,179,5,0.043,1,approved,1.0,1
6258,64,18349.37,173,4,0.185,0,approved,1.0,1
6259,41,25139.37,57,2,0.523,0,rejected,,0
6260,57,34862.02,212,4,0.341,3,approved,1.0,1
6261,50,81419.16,24,1,0.221,2,approved,0.0,0
6262,66,57151.69,28,4,0.339,0,approved,0.0,0
6263,35,20314.08,63,4,0.29,2,approved,0.0,0
6264,18,16973.0,52,3,0.192,2,approved,0.0,0
6265,33,20857.05,123,3,0.451,0,approved,1.0,1
6266,29,10702.26,61,6,0.194,1,rejected,,0
6267,49,41240.86,53,3,0.39,2,rejected,,1
6268,42,29672.66,63,12,0.113,2,approved,1.0,1
6269,74,38498.2,227,4,0.135,0,approved,1.0,1
6270,55,42104.77,216,7,0.211,3,approved,1.0,1
6271,62,34501.99,122,3,0.23,2,rejected,,1
6272,53,17350.88,11,6,0.3,0,rejected,,1
6273,32,25198.86,119,2,0.129,0,approved,0.0,0
6274,68,33976.29,4,3,0.498,2,rejected,,0
6275,54,22855.85,170,8,0.124,0,approved,1.0,1
6276,62,42739.48,230,4,0.282,1,approved,1.0,1
6277,28,35810.89,177,4,0.116,2,approved,1.0,1
6278,34,58647.38,75,5,0.58,0,approved,0.0,0
6279,56,54578.57,113,2,0.036,2,approved,1.0,1
6280,54,17927.16,138,4,0.419,2,approved,0.0,0
6281,41,31939.79,210,2,0.26,2,approved,1.0,1
6282,62,38985.94,164,4,0.578,1,approved,1.0,1
6283,34,100318.46,169,2,0.212,0,approved,1.0,1
6284,70,19510.27,225,2,0.382,1,approved,1.0,1
6285,58,43331.33,179,4,0.29,0,approved,1.0,1
6286,72,47705.13,127,4,0.389,1,approved,1.0,1
6287,23,38229.33,61,3,0.093,1,approved,1.0,1
6288,26,43794.34,45,5,0.368,0,approved,1.0,1
6289,23,48015.4,169,3,0.274,2,approved,1.0,1
6290,50,49308.79,70,2,0.234,4,rejected,,0
6291,71,31823.14,103,2,0.461,3,rejected,,0
6292,59,40811.45,112,2,0.08,0,approved,1.0,1
6293,43,25423.32,103,2,0.375,0,approved,1.0,1
6294,38,42504.05,199,4,0.038,4,rejected,,1
6295,19,64998.1,192,4,0.157,0,approved,1.0,1
6296,61,88129.22,106,4,0.127,1,approved,1.0,1
6297,27,63574.1,28,4,0.13,1,approved,1.0,1
6298,73,42882.56,87,2,0.413,0,approved,0.0,0
6299,74,51610.96,156,4,0.16,0,approved,1.0,1
6300,57,29513.65,225,3,0.196,2,approved,1.0,1
6301,33,16809.02,160,5,0.19,4,rejected,,0
6302,71,85524.3,104,6,0.465,0,approved,1.0,1
6303,30,30871.33,141,4,0.382,0,approved,1.0,1
6304,64,19454.92,195,1,0.17,2,approved,1.0,1
6305,63,47165.2,199,3,0.556,2,approved,0.0,0
6306,26,21811.11,61,4,0.226,1,rejected,,0
6307,58,22670.22,125,9,0.154,0,approved,0.0,0
6308,38,42999.37,5,3,0.292,1,rejected,,1
6309,69,13569.62,182,3,0.048,1,approved,1.0,1
6310,41,41105.08,103,3,0.131,1,approved,1.0,1
6311,59,31529.17,169,3,0.488,0,approved,1.0,1
6312,28,21526.02,112,0,0.142,1,approved,1.0,1
6313,18,15718.0,21,3,0.116,4,rejected,,0
6314,56,12791.4,26,1,0.497,2,rejected,,0
6315,33,42960.75,44,4,0.339,1,rejected,,0
6316,72,26893.63,188,1,0.177,0,approved,1.0,1
6317,29,37165.34,4,3,0.278,1,rejected,,0
6318,24,45618.9,233,3,0.303,1,approved,1.0,1
6319,22,40831.84,86,4,0.597,1,rejected,,1
6320,69,32934.8,117,4,0.435,0,approved,1.0,1
6321,36,166225.12,108,3,0.084,2,approved,1.0,1
6322,39,32579.44,48,2,0.05,2,rejected,,1
6323,40,29630.35,171,2,0.199,0,approved,1.0,1
6324,43,134354.36,19,4,0.307,1,approved,0.0,0
6325,61,25424.83,107,3,0.287,1,approved,0.0,0
6326,45,66671.15,68,3,0.212,0,approved,1.0,1
6327,31,81968.0,165,3,0.319,4,approved,1.0,1
6328,69,27208.85,23,1,0.425,1,rejected,,0
6329,42,25810.56,78,1,0.515,2,approved,0.0,0
6330,59,62640.38,237,1,0.412,0,approved,1.0,1
6331,47,35769.16,184,4,0.265,1,approved,1.0,1
6332,22,22254.81,47,2,0.052,2,approved,1.0,1
6333,42,84022.49,16,4,0.055,0,rejected,,1
6334,41,15203.81,18,3,0.317,1,rejected,,0
6335,70,26559.44,90,5,0.339,0,approved,1.0,1
6336,66,40383.57,34,0,0.532,0,rejected,,1
6337,62,39975.79,207,4,0.409,2,approved,1.0,1
6338,56,28619.47,114,4,0.605,0,rejected,,0
6339,39,34390.09,158,1,0.308,2,approved,0.0,0
6340,40,59734.78,178,6,0.201,0,approved,1.0,1
6341,45,36763.89,78,3,0.517,5,rejected,,0
6342,69,28613.55,67,4,0.303,2,rejected,,0
6343,74,24985.5,189,2,0.04,2,approved,1.0,1
6344,54,32264.3,71,2,0.178,0,approved,1.0,1
6345,18,118240.15,14,2,0.346,1,approved,1.0,1
6346,26,56659.53,74,5,0.205,1,approved,0.0,0
6347,74,34528.52,127,2,0.143,0,approved,1.0,1
6348,37,42015.81,128,4,0.109,1,approved,1.0,1
6349,66,43437.76,185,1,0.141,0,approved,1.0,1
6350,50,35935.24,63,4,0.093,0,approved,1.0,1
6351,60,49212.39,121,0,0.198,1,approved,1.0,1
6352,47,37484.29,119,3,0.147,3,approved,1.0,1
6353,37,26463.34,3,0,0.137,2,rejected,,0
6354,54,44591.65,170,2,0.351,1,approved,1.0,1
6355,33,48537.47,111,5,0.219,2,approved,1.0,1
6356,39,50875.14,202,5,0.761,2,approved,0.0,0
6357,51,90077.5,99,4,0.26,1,approved,1.0,1
6358,42,32872.01,34,3,0.125,2,rejected,,0
6359,41,22447.58,235,2,0.557,0,approved,1.0,1
6360,72,37589.62,107,4,0.14,2,approved,1.0,1
6361,72,58015.73,24,4,0.305,0,approved,1.0,1
6362,49,54640.49,69,1,0.436,0,approved,1.0,1
6363,47,27982.98,182,1,0.175,0,approved,1.0,1
6364,71,87243.2,166,3,0.648,1,approved,1.0,1
6365,74,35994.29,7,3,0.192,0,rejected,,1
6366,63,50004.4,38,4,0.218,1,approved,0.0,0
6367,35,30206.71,18,2,0.289,1,rejected,,0
6368,39,27751.75,205,2,0.079,0,approved,1.0,1
6369,44,26427.91,230,4,0.154,0,approved,1.0,1
6370,48,45843.84,25,6,0.389,3,rejected,,1
6371,74,40797.76,175,5,0.065,3,approved,1.0,1
6372,65,15546.59,100,3,0.391,1,approved,0.0,0
6373,49,34282.0,236,4,0.176,3,approved,1.0,1
6374,72,29086.67,170,3,0.071,1,approved,1.0,1
6375,53,31483.27,34,1,0.576,0,rejected,,0
6376,52,40041.63,92,4,0.536,2,rejected,,0
6377,33,46254.21,24,3,0.094,3,rejected,,0
6378,72,29468.11,191,1,0.297,0,approved,0.0,0
6379,27,65618.19,57,4,0.209,0,approved,1.0,1
6380,19,28791.38,151,4,0.491,0,approved,1.0,1
6381,18,38092.64,121,4,0.076,3,approved,0.0,0
6382,36,36793.66,13,5,0.68,2,rejected,,0
6383,27,20978.88,121,5,0.752,1,approved,0.0,0
6384,58,49046.96,212,2,0.277,2,approved,1.0,1
6385,27,71899.15,200,3,0.219,3,approved,1.0,1
6386,21,31611.72,101,3,0.533,2,rejected,,0
6387,62,72675.19,57,4,0.22,2,approved,1.0,1
6388,51,50447.96,180,2,0.266,0,approved,1.0,1
6389,70,19791.49,153,1,0.173,0,approved,1.0,1
6390,38,66655.11,199,1,0.278,0,approved,1.0,1
6391,44,49129.22,179,6,0.059,2,approved,1.0,1
6392,58,52324.03,48,3,0.446,2,approved,1.0,1
6393,49,36830.12,5,2,0.251,1,approved,0.0,0
6394,18,24293.57,48,2,0.372,2,approved,1.0,1
6395,38,27327.87,117,2,0.233,3,rejected,,0
6396,26,19704.06,12,4,0.156,1,rejected,,0
6397,60,19764.09,238,6,0.339,0,approved,0.0,0
6398,71,12870.7,71,2,0.366,4,rejected,,0
6399,38,56086.22,100,3,0.408,2,approved,1.0,1
6400,28,74285.84,182,3,0.191,1,approved,1.0,1
6401,61,26890.41,81,4,0.308,3,rejected,,0
6402,67,31416.17,212,1,0.416,3,approved,0.0,0
6403,69,44009.31,190,1,0.332,0,approved,1.0,1
6404,27,60983.3,239,1,0.356,2,approved,1.0,1
6405,27,33639.23,186,4,0.137,1,approved,1.0,1
6406,42,46078.13,218,1,0.345,1,approved,0.0,0
6407,22,60789.94,74,2,0.279,2,rejected,,1
6408,28,27103.01,135,1,0.625,3,rejected,,1
6409,46,36360.18,202,7,0.259,0,approved,0.0,0
6410,55,22461.14,117,2,0.115,0,approved,1.0,1
6411,34,41796.51,206,4,0.319,2,rejected,,1
6412,68,11027.66,214,1,0.172,0,approved,0.0,0
6413,39,27451.84,225,0,0.11,1,approved,1.0,1
6414,26,30051.78,64,1,0.4,2,approved,1.0,1
6415,28,19547.04,17,1,0.243,2,rejected,,0
6416,28,40433.07,228,1,0.432,4,approved,1.0,1
6417,36,21734.66,213,2,0.486,3,approved,0.0,0
6418,20,23985.47,44,3,0.29,2,approved,0.0,0
6419,72,34490.98,105,4,0.225,0,approved,1.0,1
6420,59,31450.44,128,5,0.406,0,approved,1.0,1
6421,35,64744.77,141,2,0.244,2,approved,1.0,1
6422,40,54659.11,163,1,0.389,0,approved,1.0,1
6423,68,22603.8,204,3,0.151,3,approved,0.0,0
6424,27,30299.03,76,6,0.715,0,rejected,,0
6425,53,29300.55,181,0,0.529,3,rejected,,1
6426,60,27435.13,194,1,0.244,0,approved,1.0,1
6427,27,53274.12,167,1,0.277,1,approved,1.0,1
6428,59,13844.56,186,1,0.234,1,approved,1.0,1
6429,35,46743.11,63,8,0.393,1,rejected,,1
6430,31,26994.09,170,1,0.478,2,approved,1.0,1
6431,56,19464.85,230,1,0.079,2,approved,1.0,1
6432,23,27482.32,52,4,0.114,0,approved,0.0,0
6433,64,50395.88,177,1,0.261,4,rejected,,1
6434,19,37314.11,41,7,0.259,2,rejected,,1
6435,37,21650.04,68,6,0.269,0,rejected,,0
6436,66,22865.61,47,1,0.469,0,approved,1.0,1
6437,21,57856.19,217,4,0.365,2,approved,1.0,1
6438,21,48605.13,125,5,0.071,0,approved,1.0,1
6439,41,25035.83,141,6,0.315,0,approved,1.0,1
6440,55,31092.53,236,2,0.129,0,approved,1.0,1
6441,31,20656.4,121,4,0.243,0,approved,1.0,1
6442,69,61501.87,192,2,0.118,0,approved,1.0,1
6443,30,24582.27,141,2,0.36,1,approved,1.0,1
6444,46,41230.19,151,4,0.349,1,approved,1.0,1
6445,24,18110.24,121,2,0.225,1,approved,0.0,0
6446,46,41493.54,35,3,0.106,1,approved,1.0,1
6447,18,34173.84,112,1,0.277,0,approved,1.0,1
6448,38,35933.42,222,4,0.491,0,approved,1.0,1
6449,24,66971.66,130,3,0.137,1,approved,1.0,1
6450,33,78608.9,114,1,0.172,1,approved,1.0,1
6451,62,85203.48,103,5,0.109,3,rejected,,1
6452,26,56339.51,172,4,0.273,1,approved,1.0,1
6453,56,24545.5,204,5,0.083,0,approved,1.0,1
6454,51,45598.3,123,3,0.345,1,approved,1.0,1
